,titles,category
99,  대 이웃 성폭행한 살인 전과자   심서 형량 늘어  징역   년 ,Social
100,서울 강남구에서 첫째 낳으면 첫 달    만원 보따리 푸는 자치구,Social
101,    일째 장례 못치른  분신 택시노동자  대표 엄벌하라 ,Social
102, 인구 블랙홀 경기도    년 새    만명 증가  천   만명,Social
103,지구대서 흉기 난동부린   대  무술   단  경찰이 제압,Social
104, 장애아 낳은 게 잘못  망언 오태원 부산 북구청장  공개 사과,Social
105,도로망 개선 나서는 고양시  출퇴근 시간 획기적으로 줄입니다 ,Social
106,중처법    인 미만  확대      적용유예 논의 중단하라 ,Social
107, 친절한 뉴스    산업스파이 꼼짝마   처벌 강화한다,Social
108,  천억대 유사수신  아도인터내셔널 대표 모집책 기소,Social
109,경찰  교수 불법과외 의혹 경희대 음대 압수수색 종합 ,Social
110, 으아아악  피 흘리며 알몸으로 발작하는 남성  경찰이 잡고 보니,Social
111,노동부 장관  빵집 사장도 대상  중대재해법 유예 호소 민주노총  더 이상 안돼 ,Social
112, 이경규 장도연 출연료 미지급  기획사 대표  이번엔 횡령 혐의로 유죄  사사건건 ,Social
113,수도권 대형병원   곳이 같은 날 간호사 뽑는 이유는,Social
114,음료 무료 서비스 줬더니  애 당뇨 걸려  제로 없어   고함 친 진상 손님,Social
115,경찰   지하철 탑승 시위  전장연 활동가에 구속영장 신청,Social
116,  억원대 선박 연료 빼돌려 불법 유통한   명 검거,Social
117,사망 사고 낸 롤스로이스 에 마약 처방한 의사 구속기소,Social
118,  대 택시기사 고속도로      역주행  트레픽 브레이크 로 사고 막았다,Social
119,부산 청년들 울린    억대 전세사기   대   징역   년,Social
120,검찰  롤스로이스 운전자 마약 처방 의사 구속기소,Social
121,백미러 안 접힌 차량만 노려     만원 훔친   대 구속,Social
122,사이다 서비스 줬더니  애 당뇨 걸리니 제로로  할 거면 제대로 해 ,Social
123, 대왕암 앞에 거대 불상 건립 말라  기독교단체 반발,Social
124,부산서    억원 전세 사기   대  심서 징역   년 선고,Social
125,교육부   음대 교수 입시비리 의혹  경희대 현장조사,Social
126, 롤스로이스 사망 사건  운전자 징역   년 선고,Social
127,출산율 뚝뚝 떨어져도 강남구  나홀로 증가 ,Social
128, 위안부 발언  류석춘 무죄 정대협 명예훼손은 벌금형,Social
129,서울 은평구 아파트 화재 주민   여 명 대피,Social
130, 압구정 롤스로이스  가해자 징역   년 선고,Social
131, 월 총선 여야 공천심사 앞두고 경기지역 과열 혼탁 양상,Social
132,수리 중 움직인 엘리베이터   대 작업자 추락사,Social
133, 주유 덜 해서 빼돌려  해상유    만 리터 불법 유통한 일당 체포,Social
134,주식 사놓고 셀프 추천한 애널리스트 징역  년 개월에 항소,Social
135, 롤스로이스 뺑소니  가해자 징역   년  중형 선고 필요 ,Social
136,음주운전   대 러시아인  가로등 들이받아 차량 전소,Social
137,   억 전세사기   대 징역 중형 청년들 마음 어루만진 판결문 눈길,Social
138,회사 망하는 줄 모르고   퍼주다  전직원 해고통보 한 업체,Social
139,해상유    만  몰래 빼돌려   고유가 속   억 챙겨,Social
140,사흘째 계속되는 한파 수도계량기    건 동파,Social
141,흉기 들고 지구대서 난동 부린   대   유단자 경찰 이 제압,Social
142, 위안부  매춘의 일종  류석춘  심 무죄 선고,Social
143, 강남 마약 음료    대 주범 구속 기소 미성년자 마약 투약 혐의,Social
144, 단독  간첩 잡는다며    년된 보안망 쓰는 경찰 안보수사단,Social
145, 직원 채용 시 학력차별 말라  인권위 권고  연세대만 불수용,Social
146,충남 서천 수산물특화시장 화재현장   차 합동감식 ,Social
147,수도권 상급종합병원   월부터 신규간호사 동시에 최종면접,Social
148,직장내괴롭힘 신고인이  가해자  근무장소 바꿔달라는데 ,Social
149,   병원 스토리 수도권 상급종합병원 신규 간호사 최종 면접 같은 기간 시행,Social
150,성희롱 신고라고 성희롱만 따져보고 사건 종결했다가는 ,Social
151,임금체계 개편  단 하나의 정답은 없다 ,Social
152,외항선  해상유  몰래 슬쩍   억 원어치 빼돌린 일당 검거,Social
153,평택항 해상유   억원치 빼돌린 일당   명 검거,Social
154, 육아휴직 복귀했더니 승진 누락됐네요 ,Social
155,분신 택시기사 대책위  반성없는 회사 대표 엄벌을 ,Social
156,인권위  직원 채용 시 학력차별 개선 권고 연세대 거부,Social
157,대설 한파에 결항 동파 속출 제주공항 재개,Social
158,분신 택시기사 대책위  반성없는 회사 대표 엄벌을 ,Social
159,인권위  직원 채용 시 학력차별 개선 권고 연세대 거부,Social
160, 전북특별자치도 기획 상 대한민국  극 특 퍼즐 완성,Social
161,정부  약가 보장성 확대  필수약제 안정적으로 공급 ,Social
162,벙커 유 수십억원 어치 빼돌린 일당 검거 선장 등 구속,Social
163,인권위  교직원 채용에 학력 출신학교 제한은 차별  연세대 불수용,Social
164,검찰  중국서 송환된  강남 마약음료  제조책 구속기소,Social
165,제주공항 운항 재개   해안지역 눈발 약해져,Social
166,해상유   억어치 빼돌려 불법 유통한 유조선 선장 일당 송치,Social
167,간호사 수급난 없게 수도권 상급종합병원 채용면접 동시 실시,Social
168,인권위  연세대  직원 뽑을 때 학력제한 개선 권고 안받아들여 ,Social
169,외항선 기름 주유하면서   억 원어치 빼돌린 일당 검찰 송치,Social
170,인천 평택항서 벙커 유 빼돌린 선장 탱크로리 기사 일당,Social
171,한쪽 눈 치료에만  억 들던  이 병  건보 적용     만원만 낸다,Social
172, 빼돌리거나 눈속임    억 상당 해상유 가로챈 일당   명 일망타진,Social
173, 변이 바이러스에도 효과  코로나   백신 맞으니 중증화율  뚝 ,Social
174,검찰   강남 학원가 마약 음료  주범 구속 기소,Social
175,류석춘  위안부 매춘  발언 무죄 정대협 명예훼손은 벌금,Social
176,사흘간 서해안에 눈    너무 추운데 폭설까지 ,Social
177, 육아휴직 복귀했더니 승진 누락됐네요 ,Social
178, 주민도 모르게 추진    함양 지방소멸기금으로 골프장 웬 말이냐 ,Social
179,작년 강남구 출생아         첫아이 낳으면 최대    만 원 ,Social
180,뉴진스 민지로  칼국수  삼행시      기사 삭제 사과,Social
181, 자막뉴스   저게 뭐야    고속도로 달리던 앞 차에서 날아온 흉기에  쾅 ,Social
182, 내가 기소한 사건  구형 줄여줄게  돈 받은 전직 검사 징역  년,Social
183,마당에 쌓인 눈으로 커피 음료를  위더스푼 레시피 화제,Social
184,광주 서구 전 현직 의원  김광진은 광주의 자랑이고 서구의 자산 ,Social
185, 류희림 청부 민원  공익신고자  경찰 수사로 신변 위협,Social
186,검찰      억 편취  혐의 아도인터내셔널 대표 추가기소,Social
187,얼굴 덮는 거대종양  의술  아프리카 여성에 미소 선물,Social
188,조용익 부천시장  중동 기 신도시  재건축 선도지구  선정 추진 ,Social
189,이재명  윤 대통령 한동훈  정치쇼   김 여사 의혹은  수사받아야 ,Social
190,서울형 키즈카페   년 반 만에   만명 이용    개로 늘린다,Social
191, 코로나 때 자살 충동  느낀   대    의  배 왜 그런가 봤더니,Social
192,가짜초청장 수백명 불법입국   대 추가 기소 실형 추가,Social
193,  시세   나  젊은 꼰대냐      이어 알파에 밀려나는  세대,Social
194,검찰   롤스로이스 사건  마약류 처방 의사 구속기소,Social
195,법원 연락 금지 명령에도  전처에    차례 문자 보낸   대 징역  년,Social
196,  대 사망케 한 롤스로이스 운전자에 마약 처방    의사 구속기소,Social
197,경기 남 북 의료인프라 격차 심화  상급종합병원 북부엔   곳 ,Social
198, 포스트 태릉빙상장  어디로  경기    강원 격돌,Social
199, 수사 무마 해줄게  청탁 명목으로 수억 뜯은 검사 출신 변호사,Social
200,녹말 이쑤시개  식품 아닙니다 먹으면 안 되는 이유,Social
201, 고의 아니다  영아 살해 친모들 첫 재판서  선처호소 ,Social
202,검찰   강남 마약음료 사건 제조책    대 구속기소,Social
203,작년 강남구 출생아         첫아이 낳으면 최대    만원 ,Social
204,인천 자월도 차량서 남녀  명 숨진 채 발견 경찰 수사,Social
205,서울시의회 민주당  김현기 의장  사견 발표를 기자간담회로 ,Social
206, 압수한 돈 돌려줘  보이스피싱 환전책  국가 상대로 소송 냈다 패소,Social
207, 집안 남자들에 좋은 기운 주려고  울산 대왕암에  바다남  낙서한   대 여성 붙잡혀,Social
208,중대재해법 확대 준비 못해놓고  공포 마케팅 하는 노동부,Social
209,바위틈 넣어둔 속옷에 덜미  대왕암공원 바위  바다남  낙서 범인은   대 여성,Social
210, 영상  흉기 들고 지구대 찾은   대   무술   단  경찰관이 제압,Social
211,흉기 들고 지구대서 난동 부린   대 유단자 경찰이 제압,Social
212,강남구  첫 아이 출산 시 첫 달 최대    만원 지원,Social
213,  세에 초등학력 인증  거창 이근순 할머니  못 배운 한 풀어 ,Social
214,올림픽대로서     로 저속주행  길막  유튜버 논란,Social
215,경찰   지하철 탑승 시위  전장연 활동가 구속영장 신청,Social
216, 위안부는 매춘  류석춘  심  무죄      의견 소명일 뿐  종합 ,Social
217,서천 특화시장 합동감식 착수 발화지점 원인 조사,Social
218,밀양서 사고 난 차량 받은   대 오토바이 운전자 숨져,Social
219, 위안부는 매춘의 일종  발언한 류석춘 무죄  정대협 명예훼손은 유죄로 벌금형,Social
220, 단독  경찰   음대 교수 입시 비리 의혹  경희대 압수수색,Social
221,한파에 수도관 계량기    건 동파 항공  편 결항 뱃길 통제 늘어,Social
222,강풍 폭설에 멈췄던 제주공항 정상화 임시편도 투입,Social
223, 위안부는 매춘  발언 류석춘 무죄  부적절하지만 학문의 자유 ,Social
224, 무료 콜라 중고거래하려고 리뷰 열심히 써요  각양각색 중고거래하는 고물가시대 청년들,Social
225, 위안부 자발적 매춘  류석춘 교수 무죄    추상적 표현 ,Social
226,하급자 사비로 상사 식사 챙기는  모시는 날   부산경찰  감찰 조사,Social
227,대설로 중단된 제주공항 항공기 운항 정상화,Social
228,금산 불산 누출 공장  피해 주민   명에    만 원씩 배상,Social
229, 위안부 매춘  무죄받은 류석춘  유죄부분도 항소할 것 ,Social
230, 젠더 데스크 기자   성평등 보도 확산에 기여 언론사 안팎 편견은 여전,Social
231,정의연  반역사적 판결  류석춘  위안부 매춘  명예훼손 무죄에 반발,Social
232,남편을 간병하며 폭언 듣는 아내,Social
233, 피해자 보며 웃어   질타한 판사 롤스로이스   징역   년  선고,Social
234, 자막뉴스   위안부는 자발적 매춘  류석춘  년 만에  무죄  이유는 ,Social
235,회삿돈  억 원 빼돌려 도박에 탕진한 직원 실형,Social
236,살인죄 출소 직후   대 노인 때리고 성폭행  심서 형량 늘어,Social
237, 위안부 매춘의 일종  발언 류석춘 무죄 정대협 명예훼손은 일부 유죄  벌금    만원 ,Social
238, 압구정 롤스로이스   심 징역   년 유족측  뉘우침 없어  종합 ,Social
239,국민연금 월 평균 수령액 전국  위는 울산 동구,Social
240,대통령 집무실 앞 이태원 유족들  법안 거부가 국정 기조입니까 ,Social
241,  년 전 이혼한 전처에    차례 문자 보낸   대 징역  년,Social
242, 지하철 운행 방해  전장연 활동가 구속영장 경찰  역무원들에게 상해 입혀 ,Social
243,부산 북항재개발지 관통  이순신대로    일 개통,Social
244,울산시  대왕암공원에 거대 불상 추진 기독교계  철회하라 ,Social
245, 제보는   요청해도 촬영 안 하면  무용지물     현실 맞게 바뀌어야 ,Social
246,      폄훼  논란 인천시의장 불신임안 가결 의장직 잃었다,Social
247,대법  환경오염 피해  개연성만 입증하면 배상 책임 인정  첫 판결,Social
248, 구독자 모집 대가 금품 거래  전직 기자  경찰  심도 벌금형,Social
249,     직장인   명 중  명  대중교통 스트레스 ,Social
250,밀양서 음주운전 승용차 추돌한   대 오토바이 운전자 사망,Social
251,반복적 음주운전하다 적발되자 친언니 주민번호 댄   대 징역형,Social
252, 압구정 롤스로이스 사고  가해자  심 징역   년    의사 만류에도 운전 ,Social
253,행인 치어 숨지게 한  압구정 롤스로이스    대   심 징역   년,Social
254,김광진 서구을 예비후보 지지선언 이어져,Social
255,경찰 국과수 소방  서천특화시장 화재 원인 규명  감식 시작,Social
256, 롤스로이스 가해 남성   심 징역   년     잘못 반성 안 해 ,Social
257,     올림픽 프렌즈  배우 이동욱  동계청소년올림픽  응원  동참,Social
258,영화관 화장실에 다른 층 손님 우르르  휴지값 돌려줘  소송,Social
259,울산 기암괴석에 기괴한 낙서 범인이 밝힌 황당한 이유,Social
260, 위안부 매춘 발언  류석춘 무죄  교수의 자유제한 최소화해야  종합 ,Social
261, 상사 모시는 날   익명 신고에 부산경찰청  감찰 조사 중 ,Social
262, 나 잡아봐라  방안에서 나체 상태로 뛰어다닌 남성  체포된 이유,Social
263,노량진 일대 대규모 아파트 단지로 바뀐다 재개발 계획 잇따라 통과,Social
264, 시의원들에게 여비 준 혐의  강수현 양주시장  불구속 송치,Social
265, 강남 마약 롤스로이스 뺑소니  가해자 징역   년 선고,Social
266,  위안부 는 자발적 매춘  류석춘 무죄 정대협 명예훼손은 벌금형,Social
267, 고생  고단함 에서  강인함 이미지로   다큐 사진이 제주해녀 인식 바꿨다,Social
268,인천 자월도 해변 차량서 남녀  명 숨진 채 발견,Social
269,경찰 앞에서 피 흘리며 뛰어다닌 알몸  집에서  이것  발견됐다,Social
270,      폄훼  논란 인천시의장 해임  불신임안 의결,Social
271, 회삿돈  억  빼돌린   대 직원  쇼핑 도박 에 탕진했다,Social
272,류석춘  위안부 발언  무죄 정의연 명예훼손은 벌금형 종합 ,Social
273,나주서 오피스텔 보증금   억 원 가로챈   대 구속,Social
274,음주운전 전과 공무원 또 만취운전  이번에는 집행유예,Social
275,간식 주려다 얼굴 물렸다    부산 도심에 나타난 들개에 비상,Social
276,눈 잦아든 제주   오늘 하루  만    명 빠져나간다,Social
277, 형량 줄여줄게  속여  억     만 원 빼돌린 검찰 출신 변호사  심 징역  년,Social
278, 입사 목적이 횡령    개월간  억 빼돌려 도박에 탕진한   대,Social
279, 위안부는 자발적 매춘  발언 류석춘 전 교수 무죄,Social
280,경부고속도     역주행 택시  트래픽 브레이크로 막은 경찰,Social
281,약물 뺑소니  압구정 롤스로이스남   심 징역   년 선고,Social
282, 과거를 묻지 마라  섬뜩한 가해자의 용어  전쟁과 문학 ,Social
283,엉덩이 주무른 트레이너 성추행 무혐의에   피해 여성  분통 ,Social
284,서울 노량진 구역  최고   층으로    가구 공급   건축심의 통과,Social
285, 전청조  스페인서  머스크와 펜싱  자작극 남현희  본인 안 데려가 기분 나빠해 ,Social
286, 들개에 물렸다  부산서 아찔 사고 사나운 개 만났을 때 대처법,Social
287, 이경규 등에 출연료 미지급  기획사 대표  횡령 혐의로 집행유예,Social
288,밀양 국도   호선서 오토바이 승용차 충돌  명 숨져,Social
289, 지하철 탑승 시위  전장연 활동가 구속 기로,Social
290,광주 전남 사흘간       폭설 오후 특보 해제될듯,Social
291,학생들에  합성 능욕  당한 초등교사  되레  아동학대 로 신고 당했다,Social
292,복지장관  의대 정원 늘린 호주 프랑스 고위관계자들 만나 정책 논의,Social
293,담임 얼굴 노출 사진 합성한 초등생 되레  아동학대  신고,Social
294,나주서 오피스텔 보증금   억 원 가로챈   대 구속,Social
295, 위안부는 매춘의 일종  류석춘 교수  년여 만에 무죄,Social
296,초대형 겨울축제  서울윈타     만명 발길  글로벌 축제로 ,Social
297, 수사 무마  미끼 수억 가로챈 검사 출신 변호사  징역  년,Social
298, 액운 털어내려고  울산 대왕암공원 낙서   대 여성 검거,Social
299,해병대  영하   도 추위 속 설한지 훈련  적의 어떤 도발에도 압도적 대비를 ,Social
300,광주시  전남도에 광역철도 노선변경  최후통첩  갈등 심화,Social
301, 위안부  자발적 매춘  발언 류석춘  무죄  정대협 부분 일부 유죄 상보 ,Social
302,바위틈 넣어둔 속옷에 덜미 울산 대왕암공원 낙서범 잡혔다,Social
303,서울형 키즈카페 올해    개로 늘린다 주말 운영시간도 연장,Social
304,   만명 찾은  서울윈타  서울 대표 겨울축제 브랜드로 육성,Social
305, 서울형 키즈카페     개로 늘린다 주말 오후  시까지 운영,Social
306, 위안부 명예훼손 논란  류석춘   심서 벌금형 일부 유죄,Social
307,안동상의 회장추대위   현 회장 사퇴  이동찬씨 추대키로 ,Social
308,제주 하늘길 뚫렸지만  한라산은  일째 통제   눈     이상 쌓여,Social
309,해외연수 시의원들에    달러씩  돈봉투  강수현 양주시장 송치,Social
310, 시화 매립지  꽃 향기 정원으로 탈바꿈     년까지  경기정원 ,Social
311,울산 대왕암공원 바위 낙서범 잡아  액운 막으려 그랬다 ,Social
312, 내가 기소한 사건  구형 줄여줄게  전관 변호사 징역  년,Social
313, 한국건설 수분양자 피해 최소화  조오섭  국토부  차관에 대책 마련 요구,Social
314, 민폐 주차   에 주차금지 입간판 올려 경고한 주민  벌금형 무죄,Social
315,밀양 부북면   번 국도서 추돌사고 오토바이 운전자 숨져,Social
316,지하철 탑승 시위 중 직원 깨문 전장연 활동가 구속영장,Social
317,소이증  귀재건 중 혈관손상 위험  이 경우  수술 주의를,Social
318,롤스로이스   심 징역   년 피해자 측  구형 더 높았다면  종합 ,Social
319, 스브스픽  판사도  마땅히 중형   압구정 롤스로이스  징역   년,Social
320,폭설에 빙판길 된 제주  눈길사고   건   명 병원이송,Social
321,야근한 직원에게  새벽 별 보러 가자  양평 데려간 대기업 간부,Social
322, 처벌 낮춰준다  수억 원 수수 혐의 검찰 전관 변호사 실형,Social
323,회삿돈  억원 빼돌려 도박으로 탕진한   대 징역  년,Social
324, 롤스로이스 사망 사건  운전자 징역   년 도주 약물 모두 인정돼,Social
325,학교 떠나는 유 초등 교사들 서울 공립 명퇴   년 간 최대,Social
326,주차된 차  쾅쾅  철원서 음주사고 후 미조치 도주   대 붙잡혀,Social
327,전희경  의정부갑 출마선언  의정부는 삶의 뿌리이자 원천 ,Social
328, 액운 털어내려고    울산 대왕암공원  바다남  낙서범 잡았다,Social
329, 피해자 보고 웃어  압구정 롤스로이스 운전자 징역   년,Social
330,밀양서 사고 난 승용차 추돌  오토바이 운전자 숨져,Social
331, 피해자 보며 웃었다  판사도 분노 롤스로이스  징역   년,Social
332,망치 톱 들고 지구대 찾아온   대  무술   단 경찰에게 제압당했다,Social
333, 위안부는 매춘의 일종  발언한 류석춘 전 연세대 교수 무죄,Social
334,망치 톱 들고 지구대 찾아온   대  무술   단 경찰에게 제압당했다,Social
335, 우리 피 보자  끝을 보자  연락금지 명령에도 전처에  문자    차례  보낸   대,Social
336, 위안부는 자발적 매춘  류석춘 무죄 학문의 자유 인정한 법원,Social
337,류석춘  위안부 발언  무죄 정의연 명예훼손은 벌금형,Social
338,비조합원 앞 못볼 정도 다쳤는데   화물연대  얼굴 안 때려   영상 ,Social
339, 이 음료  한달에 한번만 마셔도 잠 못잔다  수면 질도  뚝  떨어져,Social
340,사흘째  대설특보  광주 전남 빙판길 사고 잇따라,Social
341, 손톱 망가지니 오렌지 좀 까줘  식당 알바에 황당 요구한 손님,Social
342,인천시의회       폄훼 논란  허식 의장 불신임안 통과,Social
343,새 외국인 카지노   년 만에 문 연다,Social
344,  대   숨지게 한  압구정 롤스로이스     심서 징역   년,Social
345, 경찰 치부 드러낸 보도 압수수색 덮으려는 건가  디스패치 반발,Social
346, 압구정 롤스로이스남  징역   년  무고한 사람 희생 ,Social
347, 자녀 앞에서 흉기 휘둘렀다    년 같이 산 아내 살해한 남편,Social
348,개업  주년 음료 서비스 줬더니  우리 애 당뇨 걸린다  제로로 달라  고함,Social
349,학교 운동부 예산     만원 횡령   체육교사  집행유예 ,Social
350,여당 탈당 이언주  돌고 돌아 다시 민주당으로,Social
351,롤스로이스   징역   년 피해자 측  검찰 구형 더 높았다면  종합 ,Social
352,밀양서 사고 난 승용차 추돌  오토바이 운전자 숨져,Social
353,결혼할 여친    차례나  엄벌해달라  딸 얼굴 공개한 유족,Social
354,깍듯이   도 인사한    어깨 툭 치며 악수한  ,Social
355,검찰   장학회 공금  억 횡령  김만복 전 국정원장 징역형 집유에 항소,Social
356,건설업 위기 확산 광주 전남서 법정관리 신청 잇따라,Social
357,밀양서 차량 글램핑장 화재 잇따라  명 숨져,Social
358, 이정도면 같이 쉴만한데   육휴  부모에 최대     만원 혜택 주는 제주,Social
359,   모티브  총기부품 불법 수출 혐의로 전직 직원 고소,Social
