,titles,category
101,김주현 이복현  금투업계  증시 저평가 해소 신뢰 회복 위해 노력해야  종합 ,Economic
102,테슬라보다    가 먼저  키       인간형 로봇  공장 투입,Economic
103, 헤럴드광장  반복되는 부동산    부실  무엇이 문제일까 ,Economic
104, 셀아시아  찬바람에 환율 고공행진,Economic
105,열에 아홉은 뉴욕장   해외주식  미국 편식  역대 최대  글로벌 머니 무브 ,Economic
106,  대선 트럼프 우세 삼성   하닉 달갑지 않은 이유는 ,Economic
107,     일 만에 또 도발   서해 순항미사일 여러 발 발사  권영훈의 증시뉴스      ,Economic
108, 제주도  만원 일본  만원  할인 항공권 쏟아진다,Economic
109,나주혁신도시 오피스텔    채로 갭투자 전세 사기,Economic
110,카타르 도하서 선보인 한국정원 인기 현지인 관광객 탄성,Economic
111,이차전지주 올들어 시총     증발,Economic
112,대한항공 아시아나 합병 윤곽  산은  일석이조  기대감,Economic
113, 못 갚으면 주변에 공개  청년 옥죄는     사채업자들  미래를 저당잡힌 청년들  상  ,Economic
114, 년 만에 늘어난 채무불이행자   대 청년 가파른 상승세 뚜렷  미래를 저당잡힌 청년들  상  ,Economic
115,거꾸로 가는 카드론 금리   은행 대출금리 하락에도 역행하는 까닭,Economic
116,금융당국  증권사 사장단 향해 엄중 경고  리스크 관리 실패      책임 ,Economic
117,농심  신라면   지난해 매출  조     억원 기록,Economic
118,거꾸로 가는 카드론 금리   은행 대출금리 하락에도 역행하는 까닭,Economic
119,금융당국  증권사 사장단 향해 엄중 경고  리스크 관리 실패      책임 ,Economic
120,   년 기술 노하우  현대위아  등속 조인트 해외 수주  잭팟 ,Economic
121, 임차인 보호  근본 대책은 정보 비대칭 문제 해결 ,Economic
122, 워크아웃  태영 하도급 피해 현실화 현장   곳서 직간접 피해,Economic
123, 구글    네이버 카카오 배민  독점   플랫폼법 놓치면 역사의 죄인 ,Economic
124, 부채 덩어리  한전  임직원에 삥 뜯어 퇴직위로금 마련    그럼에도 올해    명 채용  강홍민의 끝까지 간다 ,Economic
125,      만       급 컨테이너선      가닛호  명명식 개최,Economic
126,키움운용         글로벌  반도체      연초 수익률  위,Economic
127, 반도체의 힘    용인 처인구 땅값 상승률  위,Economic
128,오징어게임 최후의  인 돼 볼까  넷플릭스 출연 기회도,Economic
129,    초대형 컨테이너선  가닛호  명명식  남산타워보다 높다 ,Economic
130,허경영도  문어발 경영   불로유 논란에도 음료 주류사업 나선다,Economic
131,한파 뚫는 내집마련 열기   영통역자이 프라시엘    일 당첨자 계약 돌입,Economic
132,공정위  플랫폼법 합의  오래 안 걸릴 것 일각서 법안 오해 ,Economic
133,주인 바뀐 남양유업 홍원식 회장 지우기  사명 변경  가능성은    초점 ,Economic
134,해외서도 통한 불나게 매운 맛    불닭 신화 로 매출  조 클럽 눈 앞 지구촌 식탁 파고드는  푸드 ,Economic
135,     만 천   급 컨테이너선  가닛호  명명식 내달  항로 투입,Economic
136,짜장면 값도  배 가까이 뛰었는데 작년 전국 땅값   년 만에 최저 변동률  부동산    ,Economic
137, 년 만에 늘어난 채무불이행자   대 청년 가파른 상승세 뚜렷  미래를 저당잡힌 청년들  상  ,Economic
138, 빙하기 지속  글로벌 벤처투자 작년 투자규모도 건수도  최저치 ,Economic
139,삼성     최적화     출시  낸드의 봄  앞당긴다,Economic
140,약물 취해 인도 돌진  압구정 롤스로이스    대   심 징역   년,Economic
141,찜질방 목욕탕 요금        올라 목욕료 외환위기후 최대 상승,Economic
142,경기 분양가  년새   억  껑충  너무 비싸  그래도 인기 단지엔 몰렸다,Economic
143,  시간 잠만 자면    만원 드려요     만명 몰린  꿀알바 의 정체,Economic
144,로이터  이코노미스트         월에 미 금리 인하 시작 ,Economic
145,컬리까지     재추진 가능성  올해  조 단위  상장사 쏟아지나,Economic
146,이마트  오렌지 한라봉 딸기 최대     싸게 판매,Economic
147, 아파트 사면 와이프 공짜로 드림   폭망  위기  회사 엽기광고,Economic
148,청년도약계좌 중도 해지해도      이자 받는다,Economic
149,새해 치고 올라가는   반도체        수익률     넘어,Economic
150, 주가동향  포스코인터내셔널  첫 영업익  조 돌파 소식에    강세,Economic
151,포스코홀딩스   년 만에 역성장 매출   조 꿈  내년에나 ,Economic
152,여야 원내대표 찾은 김기문  중대재해법 유예 극적 통과되길 ,Economic
153, 주일간     오른 게임 대장주 크래프톤 상승세 이어질까,Economic
154,비트코인  만    달러 붕괴 투자자      몇년 내 사라질것 ,Economic
155, 분양가상한제  단지만 인기  제일풍경채 검단 차      대  ,Economic
156,설 차례상 비용 전통시장   만원 대형마트   만원  역대 최고 ,Economic
157, 후쿠시마 오염수 때문에       중국서         매출     급감,Economic
158, 금융권 대출도  한파  새마을금고 여신 최대 폭 감소,Economic
159,보령 당뇨약  트루다파  제품군  후발약 시장 처방실적  위 기록,Economic
160,이복현  부동산    리스크 관리 실패한 증권사에 책임 묻겠다 ,Economic
161, 갈아탈 만하네  주담대 환승에 이자     만원  뚝 ,Economic
162, 신난 일학개미들    반도체     역대급 랠리,Economic
163, 이코노미스트         월에 미 금리 인하 시작 ,Economic
164,올해 첫 공모주 우진엔텍  코스닥 입성 첫날  따따블 ,Economic
165, 운전하다 속 터졌는데  진작 좀 해주지  벤츠 차주들  술렁 ,Economic
166, 오뚜기  세  함연지 공식 등판    식품전시회서 목격,Economic
167,연료비 급등에 찜질방 목욕탕 이용료      ,Economic
168,엔데믹에 날개 달은      올해는 장거리 노선으로 ,Economic
169,샌드위치 먹으면 갤    준다고   행운의 망곰이 잡아라 ,Economic
170,사과  개에  만    원 설 차례상 비용 역대 최고,Economic
171,아시아 경기 부진에 뛰는 환율 중국에 발목 잡힌 경제,Economic
172,  디스플레이 유상증자  차 발행가액  만  원,Economic
173, 한국형 뉴 스페이스  가동 한화시스템 소형     위성 우주로,Economic
174,금감원장     리스크 관리 실패  경영진 엄중 책임 물을 것 ,Economic
175,   만원대 고가 홍삼   부촌  평창동 한남동에서 인기,Economic
176, 단독  코스알엑스 인수 효과  아모레  모건스탠리    소비주 탑픽 ,Economic
177,김주현  기업가치 개선 주문  기업밸류업 프로그램 도입 ,Economic
178,급락 멈춘 비트코인 매물폭탄은 아직 남아있다  매일코인 ,Economic
179,암표에 취소됐던 장범준 공연  꼼수 원천차단  티켓으로 다시 연다,Economic
180,원자재 투자     그 중에서도 현물로 모이는 까닭은,Economic
181, 영하   도 한파에도 대기줄   아침빵  점심도 저녁도  베이글 ,Economic
182,올 것이 왔다  워크아웃 태영    개 하도급에 대금 미지급 등 피해,Economic
183,토스뱅크 외화통장   만좌 돌파   초에  명씩 가입 ,Economic
184,위험 눈감은 새마을금고 경영진들 남들 멈출 때   대출 역주행  패착 ,Economic
185,코리아 프리미엄 지수 만든다 기업가치 높은 밸류업기업에 집중 투자,Economic
186,시중은행 경영 효율성 살펴보니 하나      우리  저조 ,Economic
187,부산 북항재개발지 내 이순신대로   일 개통,Economic
188,비트코인      이상  폭락  현물     승인에도 연일 하락세  왜 ,Economic
189,한미약품 전략  기술수출 자체 상용화로 바뀔까,Economic
190, 홍수 위험 도로입니다    내비게이션이 침수사고 위험 지점 안내,Economic
191,맥 목추는  차전지주  에코프로  형제  장초반 급락 핫종목 ,Economic
192,그레이스케일 매도세에 하락세 탄 비트코인   만달러선 반납 코인브리핑 ,Economic
193, 급락 급등 급락  롤러코스터 탄  한동훈 테마주  핫종목 ,Economic
194,차례상 비용 역대 최고치 전통시장   만원 대형마트   만원,Economic
195,셀트리온    우시   와 항체 약물접합체 신약 개발 협약,Economic
196,하나증권  제이스텍  인도향  조원대 대규모 수주기대  저평가 매력  ,Economic
197,증권사     만난 금융당국 수장들     리스크 관리 실패시 엄중 책임 ,Economic
198,  초에  명 씩 가입 토스뱅크 외화통장    만좌 돌파,Economic
199,과기정통부   전국민    일상화  선언     매주  곳 이상 방문 ,Economic
200,철강시황 부진 탓에 포스코홀딩스 작년 영업익  조 천억원 전년 대비    감소,Economic
201, 단독  다단계 의심 업체에 결제 시스템  구멍  뚫린 토스,Economic
202,노동 중기 국토장관  중대재해법 유예안 통과 촉구  오늘이 마지막 기회 ,Economic
203, 주가동향  이베스트증권     억 규모 자사주 매입에    상승,Economic
204,고가 법인차   연두색 번호판  달아야 손금 처리 해준다,Economic
205, 주가동향  현대건설  증권가 목표가 줄하향 속   대 약세,Economic
206,이복현 증권사    에     리스크 관리 실패 시 책임하게 엄중히 묻겠다 ,Economic
207,미국 대선 경합주 절반 실업률    이상  년 만에 최고,Economic
208,  인 미만 중대재해법     김기문 중기회장  여야 만나 유예 호소,Economic
209, 쫌아는기자들  시마크로  제조업의 영화 같은 변화를 만들어 낼  디지털 트윈 솔루션,Economic
210,채용 봇물 터지던  이 업계    최근 인력감축에 한숨 푹,Economic
211,중처법    인 미만  확대 시행     정부의  마지막 호소 ,Economic
212,고용장관  중처법 확대     만 일자리 피해  산안청 신설은 거부,Economic
213,토스뱅크  무료환전  외화통장  일 만에   만좌 돌파,Economic
214,농심 신라면    푸드 열풍 에  년 연속 매출  조 달성   사상 최대 실적 ,Economic
215, 단독  류진  한경협에      에코프로  첫 합류 외연 확장 시동,Economic
216,  초에   개씩 팔린다  신라면   년 연속 매출  조원 돌파,Economic
217, 깜짝 실적  거둔 넷플릭스  라이브 스트리밍으로 발 넓힌다 종합 ,Economic
218,지난해     만명이 찾은 롯데월드타워 몰    개장이래 최대 수치 ,Economic
219, 종목이슈  일동제약  상향된    실적 예상치와 경구용       가치 주목,Economic
220, 실패하면 책임 묻겠다  증권사 사장들 다그친 이복현  금융당국 포커스 ,Economic
221,삼성전자  소비자용               출시 낸드 부활 앞당긴다,Economic
222,도요타 시가총액  기업 중 사상 최대,Economic
223,카카오    수사 넓히는 당국 원아시아  명 검찰 송치,Economic
224,넷플릭스   분기 구독자 수  억    만명 전분기      만명 ,Economic
225, 옷 좀 새로 사   이게 트렌드야  낡고 구멍 난 옷 사는 사람들,Economic
226,     직장인  출퇴근 스트레스 해법은  자율출퇴근제 ,Economic
227, 보험 상담은 역시 사람이    보험비교 추천서비스  등장했지만 설계사들 느긋한 이유,Economic
228,값싼 나트륨이온배터리      제치나      년엔 시장 규모   조 ,Economic
229,코스피  기관 외국인 매도 공세에 장중 약세,Economic
230,  대 직원 극단선택 그 회사  빡대가리들  막말 성희롱이 일상이었다,Economic
231, 외국인 전용 카지노  인천에 들어선다  정부    년 만에  인스파이어 에 신규 허가,Economic
232,마윈 차이충신  알리바바 주식 매입 나서 주가 구원투수로,Economic
233,중처법 전면 시행     정부  영세 사업장 준비 기회 달라 ,Economic
234,셀트리온  중국 우시   와     신약 개발 협력,Economic
235, 그 때 팔았어야        승인 후 비트코인     이상 급락,Economic
236,미신고 계좌로 주식투자한 금감원 거래소 직원   무더기 과태료 처분,Economic
237,김해공항 신규 면세점 입찰  흥행 저조   설명회에 단  곳 참여  언박싱 ,Economic
238,김주현 이복현  증권사 책임 역할 강조  강도 높은 자정 노력 필요 ,Economic
239, 중대재해법 확대 시행시 동네 빵집도 적용대상 ,Economic
240,키움운용   반도체     올 수익률  위,Economic
241,이차전지  날개 없는 추락  올 들어 시총     증발  투자    ,Economic
242, 금딸기 대신 이거  비싼 과일 값에  인기 폭발  반전 제품,Economic
243, 푸바오 이젠 안녕   살 푸바오  월 초 중국 귀환,Economic
244,  증시 부양책 나와도  투자자  회의적  근본적 해법 요구 ,Economic
245,한국서  시간 머무는 올트먼 최태원 경계현과 숨가쁜 일정,Economic
246,청약증거금  조 천억 끌어모았던 이 종목 상장 첫날 따따블 직행,Economic
247,나트륨이온배터리      배터리 제치고  중저가 대세  될까    리서치      년 시장 규모   조원 육박 ,Economic
248,세계가 매운 맛 봤다 작년에만  천억원  깜짝 ,Economic
249,비트코인      만원 회복 레이어 코인  형제는     급등,Economic
250,검단 교통 호재 수혜  검단신도시 넥스티엘 복합문화상업시설  공급,Economic
251,단통법 폐지 추진하지만 갤    등 휴대폰 가격 인하까지는  첩첩산중 ,Economic
252, 겨울잠 자면    만원 드려요  꿀알바 모집에  만명 몰렸다,Economic
253,증권사     만난 이복현     리스크 관리 실패시 엄중한 책임 ,Economic
254,박상우 장관  임기내 재건축 패러다임 새로 짜겠다 ,Economic
255, 그 때 팔았어야        승인 후 비트코인     이상 급락,Economic
256, 나트륨이온 배터리      년    보다 최대     저렴해질 것 ,Economic
257,거래소  코리아 프리미엄 지수  만든다  투자    ,Economic
258,이복현  증권사 직원 사익추구  단호히 대응해야  전문 ,Economic
259,          그룹 합류한 이베스트투자증권  자사주 취득에 강세,Economic
260,광주 전남 건설업계 위기 확산  곳 또 법정관리,Economic
261,여야 원내대표 만난 김기문  중대재해법 유예해야  호소,Economic
262,이복현  리스크 관리 실패  증권사 경영진에 책임 묻겠다 ,Economic
263,김주현  금투세 폐지  지배구조 개선해 국민 자산형성 지원 ,Economic
264,김주현 이복현 간담회     부실 증권사     책임 묻겠다 ,Economic
265,금융당국 수장들  증권사  단기 수익에 매몰되지 말아야 ,Economic
266,  년 전 쓰레기 종량제 도입이 다시 봐도 신기한 이유 딥다이브 ,Economic
267,상사 최초   조 클럽  등극 포스코인터내셔널    대 ,Economic
268, 증권채만 비켜간 연초효과     중소형 증권사는 건설사 취급,Economic
269,푸드 브랜드  이그니스   코스닥 상장 추진  시그널 ,Economic
270,이복현  증권사    에  리스크관리  직접 챙겨달라  주문,Economic
271,이복현의 경고   부동산   리스크 증권사    가 직접 챙겨라 ,Economic
272,김주현  증시 저평가 해소 위해선 기업 스스로 해결할 과제 상당수 ,Economic
273, 르포   공실률      핫 한 기업 몰리는 성수동  불황  잊었다,Economic
274,   억  성수 트리마제  억 천에 산 김지훈    인생 최고의 투자 ,Economic
275,서울 한 뼘  마포구 덕은동  덕은지구 오피스 시장  재조명 ,Economic
276,계속되는 분양가 상승  금융혜택 제공으로 부담 없는 새 아파트 눈길,Economic
277,소프트웨어업체      직원  천명  퇴직 재교육  구조조정,Economic
278,직접 검증하는 준공 후 분양단지  에스아이팰리스 올림픽공원  관심,Economic
279,      개 분기 만에  적자 탈출        중심으로 수익성 강화 ,Economic
280,미 훈풍 무색한 국내 반도체주 삼성전자 장초반    급락 핫종목 ,Economic
281, 한국서 코인 좀 대신 사줘  미국인이 부탁했다  한경 코알라 ,Economic
282,    당  억 훌쩍  포제스 한강    일  순위 청약,Economic
283,  디스플레이   분기만의 흑자 전환에도 주가 혼조세,Economic
284, 호주는 아침  시부터  대형마트 영업시간 조정  가능할까  언박싱 ,Economic
285,열에 아홉은 뉴욕장 해외 주식    편식 비중  역대 최대  왜   투자    ,Economic
286,시몬스 침대  시급    만 원  겨울잠 알바 에  만명 몰렸다,Economic
287,농심신라면  작년매출  조 천억원  사상최대  해외가 절반 넘어,Economic
288, 공모주 단골 청약 매매 보고 누락  금감원 거래소 직원 무더기 제재,Economic
289,토스뱅크  외화통장 불티   환전수수료 무료 앞세워  일 만에   만좌 돌파 ,Economic
290,   증시 최대     폭락 가능성    조심해야 할  가지 리스크,Economic
291, 명품  귀걸이인 줄 알았더니 발암 물질    배 검출,Economic
292,대한항공 아시아나 합병 윤곽  산은  일석이조  기대감  투자    ,Economic
293,경기  국평  분양가  년새  억 뛰었다 광주는     상승 집슐랭 ,Economic
